#sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
2.400000000000000000e+01 9.400000000000000000e+01 3.219939999999999802e+00 2.173558074686607142e+02 4.826318074686605542e+02 2.904553148361104768e-63 2.904553148361104768e-63
2.400000000000000000e+01 9.800000000000000000e+01 1.452809999999999935e+00 2.527818074686601904e+02 4.633318074686603723e+02 2.221668390721549358e-51 2.221668390721549358e-51
2.400000000000000000e+01 3.000000000000000000e+00 3.420059999999999878e+00 2.077938074686608161e+02 4.951438074686602704e+02 4.674887142839182946e-68 4.674887142839182946e-68
2.400000000000000000e+01 7.000000000000000000e+00 2.493500000000000050e+00 2.322758074686607870e+02 5.034698074686602922e+02 1.506613850982389531e-64 1.506613850982389531e-64
2.400000000000000000e+01 1.100000000000000000e+01 3.064189999999999969e+00 1.921738074686609252e+02 4.487398074686607288e+02 2.261683326849722848e-61 2.261683326849722848e-61
2.400000000000000000e+01 1.500000000000000000e+01 3.239189999999999792e+00 2.522138074686608888e+02 5.050338074686605978e+02 1.471856130249203734e-60 1.471856130249203734e-60
2.400000000000000000e+01 1.900000000000000000e+01 3.708439999999999959e+00 2.239298074686603286e+02 4.931958074686608597e+02 3.950588874302836499e-64 3.950588874302836499e-64
2.400000000000000000e+01 2.300000000000000000e+01 2.158630000000000049e+00 2.213338074686607797e+02 4.842118074686604814e+02 9.633817424922415048e-63 9.633817424922415048e-63
2.400000000000000000e+01 2.700000000000000000e+01 2.948059999999999903e+00 2.408698074686608379e+02 4.843378074686606851e+02 1.579888210897779294e-58 1.579888210897779294e-58
2.400000000000000000e+01 3.100000000000000000e+01 2.338379999999999903e+00 2.004698074686602922e+02 5.278118074686608452e+02 9.674280399392719936e-77 9.674280399392719936e-77
2.400000000000000000e+01 3.500000000000000000e+01 2.472750000000000004e+00 2.098618074686610271e+02 4.028978074686601758e+02 1.411874238668024220e-47 1.411874238668024220e-47
2.400000000000000000e+01 3.900000000000000000e+01 2.561500000000000110e+00 2.479258074686604232e+02 5.317918074686604086e+02 2.668775969441694277e-67 2.668775969441694277e-67
