# sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
0.000000000000000000e+00 7.200000000000000000e+01 3.287999999999999950e-02 2.322118074686604814e+02 2.315398074686609107e+02 1.191983727806058013e+01 1.191983727806058013e+01
0.000000000000000000e+00 7.300000000000000000e+01 1.758800000000000086e-01 1.853358074686602777e+02 1.831238074686607433e+02 2.574406230376220961e+01 2.574406230376220961e+01
0.000000000000000000e+00 7.400000000000000000e+01 4.419000000000000011e-02 2.619278074686608306e+02 2.608798074686601467e+02 1.438525912468512757e+01 1.438525912468512757e+01
0.000000000000000000e+00 7.500000000000000000e+01 3.773799999999999932e-01 2.143058074686605323e+02 2.112818074686601904e+02 3.863675441614022077e+01 3.863675441614022077e+01
0.000000000000000000e+00 7.600000000000000000e+01 8.881000000000000005e-02 2.263158074686607506e+02 2.246198074686608379e+02 1.988973979095414535e+01 1.988973979095414535e+01
0.000000000000000000e+00 7.700000000000000000e+01 1.346299999999999997e-01 2.098358074686602777e+02 2.135358074686610053e+02 1.339376236416150556e+00 1.339376236416150556e+00
0.000000000000000000e+00 7.800000000000000000e+01 1.158799999999999969e-01 2.123158074686607506e+02 2.121718074686605178e+02 9.154119626567172929e+00 9.154119626567172929e+00
0.000000000000000000e+00 7.900000000000000000e+01 1.408800000000000052e-01 2.306798074686603286e+02 2.317598074686602558e+02 4.963960998166555783e+00 4.963960998166555783e+00
0.000000000000000000e+00 8.000000000000000000e+01 1.228800000000000031e-01 2.366878074686601394e+02 2.352598074686602558e+02 1.739536880871383673e+01 1.739536880871383673e+01
0.000000000000000000e+00 8.100000000000000000e+01 9.268999999999999462e-02 2.367118074686604814e+02 2.369438074686604523e+02 7.585238154340120609e+00 7.585238154340120609e+00
0.000000000000000000e+00 8.200000000000000000e+01 6.331000000000000516e-02 1.871918074686609543e+02 1.856198074686608379e+02 1.869402605224747305e+01 1.869402605224747305e+01
0.000000000000000000e+00 8.300000000000000000e+01 3.431000000000000022e-02 1.937078074686605760e+02 1.911398074686603650e+02 3.075965751199181497e+01 3.075965751199181497e+01
0.000000000000000000e+00 8.400000000000000000e+01 1.563000000000000153e-02 2.189038074686604887e+02 2.166918074686609543e+02 2.574406230376220961e+01 2.574406230376220961e+01
0.000000000000000000e+00 8.500000000000000000e+01 1.923100000000000087e-01 2.250358074686610053e+02 2.241658074686602049e+02 1.316029063494045204e+01 1.316029063494045204e+01
0.000000000000000000e+00 8.600000000000000000e+01 1.409999999999999865e-01 2.296378074686608670e+02 2.321218074686603359e+02 2.460104946898341360e+00 2.460104946898341360e+00
0.000000000000000000e+00 8.700000000000000000e+01 2.412999999999999867e-02 2.216498074686605833e+02 2.209018074686609907e+02 1.238150727155107766e+01 1.238150727155107766e+01
0.000000000000000000e+00 8.800000000000000000e+01 1.234999999999999987e-01 2.129058074686608961e+02 2.159598074686609834e+02 1.850033987188608453e+00 1.850033987188608453e+00
0.000000000000000000e+00 8.900000000000000000e+01 1.017499999999999932e-01 1.830178074686609762e+02 1.817478074686605396e+02 1.607401527970279531e+01 1.607401527970279531e+01
0.000000000000000000e+00 9.000000000000000000e+01 1.156000000000000083e-02 2.251358074686604596e+02 2.247118074686604814e+02 1.052974395804358387e+01 1.052974395804358387e+01
0.000000000000000000e+00 9.100000000000000000e+01 3.255999999999999867e-02 1.939478074686603577e+02 1.958078074686609398e+02 3.360883918548337679e+00 3.360883918548337679e+00
0.000000000000000000e+00 9.200000000000000000e+01 3.438000000000000084e-02 2.180478074686607215e+02 2.165478074686607215e+02 1.803301077742010250e+01 1.803301077742010250e+01
0.000000000000000000e+00 9.300000000000000000e+01 3.175000000000000044e-02 2.407078074686605760e+02 2.379058074686608961e+02 3.457752865984729596e+01 3.457752865984729596e+01
0.000000000000000000e+00 9.400000000000000000e+01 5.374999999999999917e-02 2.192758074686607870e+02 2.199078074686603941e+02 6.210267746379857456e+00 6.210267746379857456e+00
0.000000000000000000e+00 9.500000000000000000e+01 1.026900000000000035e-01 2.042498074686609471e+02 2.042058074686601685e+02 8.707667944192557741e+00 8.707667944192557741e+00
0.000000000000000000e+00 9.600000000000000000e+01 2.956300000000000039e-01 2.279218074686605178e+02 2.308598074686606196e+02 1.960508758797448126e+00 1.960508758797448126e+00
0.000000000000000000e+00 9.700000000000000000e+01 4.955999999999999989e-02 2.364838074686604159e+02 2.379018074686609907e+02 4.192109259011324696e+00 4.192109259011324696e+00
0.000000000000000000e+00 9.800000000000000000e+01 1.095000000000000001e-01 2.546178074686604305e+02 2.546398074686603650e+02 8.425004500100651939e+00 8.425004500100651939e+00
0.000000000000000000e+00 9.900000000000000000e+01 1.200000000000000025e-02 2.040098074686602558e+02 2.027698074686604741e+02 1.583470436939210302e+01 1.583470436939210302e+01
